"Time (s)","Pressure (hPa)"
2.183014267E1,8.812283936E2
2.185520208E1,8.812375488E2
2.188031264E1,8.812344971E2
2.190536407E1,8.812070312E2
2.193043560E1,8.811887207E2
2.195550856E1,8.812100830E2
2.198058168E1,8.812436523E2
2.200565086E1,8.812528076E2
2.203072601E1,8.812619629E2
2.205579950E1,8.812680664E2
2.208087225E1,8.812528076E2
2.210594525E1,8.812589111E2
2.213101345E1,8.812863770E2
2.215609198E1,8.812741699E2
2.218114842E1,8.812467041E2
2.220623676E1,8.812558594E2
2.223131037E1,8.812741699E2
2.225637974E1,8.812619629E2
2.228145478E1,8.812589111E2
2.230652660E1,8.812833252E2
2.233159935E1,8.812894287E2
2.235667170E1,8.812711182E2
2.238174506E1,8.812772217E2
2.240682120E1,8.813046875E2
2.243187763E1,8.813258057E2
2.245696797E1,8.813380127E2
2.248204271E1,8.813380127E2
2.250711763E1,8.813105469E2
2.253219388E1,8.812952881E2
2.255725105E1,8.813319092E2
2.258234114E1,8.813837891E2
2.260741373E1,8.813837891E2
2.263248913E1,8.813288574E2
2.265753251E1,8.812983398E2
2.268262255E1,8.813258057E2
2.270771187E1,8.813776855E2
2.273278828E1,8.814051514E2
2.275786242E1,8.813959961E2
2.278292737E1,8.813715820E2
2.280801859E1,8.813715820E2
2.283308089E1,8.813868408E2
2.285815763E1,8.813898926E2
2.288323295E1,8.813776855E2
2.290830754E1,8.813868408E2
2.293338216E1,8.814112549E2
2.295845618E1,8.814265137E2
2.298352694E1,8.814326172E2
2.300860096E1,8.814173584E2
2.303367570E1,8.813898926E2
2.305875037E1,8.814020996E2
2.308382231E1,8.814448242E2
2.310889840E1,8.814570312E2
2.313397112E1,8.814234619E2
2.315904668E1,8.814143066E2
2.318411573E1,8.814448242E2
2.320919202E1,8.814783936E2
2.323426421E1,8.814753418E2
2.325933936E1,8.814417725E2
2.328438160E1,8.814387207E2
2.330948898E1,8.814753418E2
2.333456166E1,8.814753418E2
2.335963522E1,8.814417725E2
2.338470973E1,8.814544067E2
2.340978419E1,8.815032349E2
2.343485792E1,8.815032349E2
2.345991631E1,8.814757690E2
2.348500795E1,8.814849243E2
2.351008119E1,8.815245972E2
2.353515472E1,8.815337524E2
2.356023077E1,8.815184937E2
2.358527878E1,8.815337524E2
2.361036200E1,8.815734253E2
2.363545054E1,8.815856323E2
2.366050600E1,8.815551147E2
2.368559499E1,8.815337524E2
2.371065049E1,8.815459595E2
2.373574099E1,8.815673218E2
2.376081675E1,8.815703735E2
2.378589008E1,8.815734253E2
2.381096446E1,8.815856323E2
2.383602135E1,8.815947876E2
2.386111180E1,8.815823975E2
2.388618370E1,8.815610352E2
2.391125727E1,8.815579834E2
2.393633010E1,8.815701904E2
2.396143020E1,8.815732422E2
2.398647342E1,8.815854492E2
2.401154768E1,8.816159668E2
2.403662145E1,8.816464844E2
2.406169473E1,8.816556396E2
2.408675337E1,8.816403809E2
2.411183780E1,8.816312256E2
2.413690986E1,8.816373291E2
2.416198262E1,8.816495361E2
2.418705504E1,8.816373291E2
2.421212837E1,8.816312256E2
2.423720084E1,8.816373291E2
2.426227298E1,8.816464844E2
2.428734720E1,8.816434326E2
2.431241678E1,8.816464844E2
2.433747176E1,8.816678467E2
2.436255802E1,8.816861572E2
2.438763289E1,8.816922607E2
2.441270597E1,8.816922607E2
2.443777645E1,8.816953125E2
2.446285062E1,8.816922607E2
2.448792297E1,8.816892090E2
2.451299426E1,8.816770020E2
2.453806694E1,8.816831055E2
2.456313977E1,8.816953125E2
2.458821338E1,8.816983643E2
2.461328748E1,8.817136230E2
2.463836015E1,8.817441406E2
2.466343413E1,8.817563477E2
2.468850383E1,8.817502441E2
2.471357764E1,8.817380371E2
2.473867058E1,8.817319336E2
2.476378642E1,8.817380371E2
2.478880018E1,8.817441406E2
2.481384587E1,8.817530518E2
2.483895122E1,8.817530518E2
2.486399118E1,8.817530518E2
2.488909356E1,8.817530518E2
2.491415024E1,8.817622070E2
2.493922527E1,8.817744141E2
2.496431214E1,8.817652588E2
2.498938885E1,8.817408447E2
2.501446274E1,8.817377930E2
2.503953395E1,8.817561035E2
2.506459222E1,8.817805176E2
2.508968035E1,8.818018799E2
2.511475364E1,8.818140869E2
2.513984735E1,8.818018799E2
2.516492177E1,8.817805176E2
2.518997520E1,8.817896729E2
2.521506781E1,8.818293457E2
2.524014321E1,8.818476562E2
2.526521336E1,8.818171387E2
2.529028750E1,8.817868652E2
2.531534023E1,8.818082275E2
2.534047093E1,8.818448486E2
2.536548289E1,8.818326416E2
2.539057383E1,8.818143311E2
2.541564907E1,8.818326416E2
2.544072256E1,8.818692627E2
2.546579226E1,8.818784180E2
2.549086701E1,8.818601074E2
2.551593907E1,8.818479004E2
2.554105439E1,8.818540039E2
2.556608832E1,8.818906250E2
2.559115969E1,8.819028320E2
2.561621532E1,8.818845215E2
2.564128547E1,8.818692627E2
2.566636111E1,8.818753662E2
2.569143631E1,8.818936768E2
2.571650914E1,8.819089355E2
2.574158532E1,8.819150391E2
2.576668277E1,8.818938599E2
2.579175731E1,8.818724976E2
2.581683288E1,8.818908081E2
2.584188610E1,8.819243774E2
2.586698148E1,8.819304810E2
2.589205614E1,8.819152222E2
2.591714111E1,8.819274292E2
2.594218159E1,8.819396362E2
2.596727449E1,8.819304810E2
2.599232072E1,8.819335327E2
2.601742033E1,8.819579468E2
2.604248014E1,8.819609985E2
2.606757015E1,8.819640503E2
2.609262288E1,8.819945679E2
2.611769462E1,8.820067749E2
2.614275924E1,8.819884644E2
2.616786385E1,8.819793091E2
2.619293791E1,8.819976196E2
2.621804313E1,8.820037231E2
2.624306258E1,8.820096436E2
2.626815581E1,8.820065918E2
2.629322596E1,8.819913330E2
2.631830433E1,8.820004883E2
2.634342001E1,8.820462646E2
2.636845228E1,8.820584717E2
2.639352772E1,8.820279541E2
2.641859913E1,8.820249023E2
2.644365227E1,8.820401611E2
2.646874610E1,8.820310059E2
2.649381759E1,8.820279541E2
2.651889275E1,8.820615234E2
2.654396473E1,8.820798340E2
2.656901942E1,8.820767822E2
2.659410833E1,8.820615234E2
2.661916570E1,8.820371094E2
2.664425799E1,8.820218506E2
2.666933119E1,8.820676270E2
2.669440537E1,8.821256104E2
2.671942856E1,8.821347656E2
2.674453167E1,8.821225586E2
2.676960496E1,8.821164551E2
2.679469838E1,8.821103516E2
2.681974847E1,8.821378174E2
2.684480157E1,8.821805420E2
2.686989557E1,8.821530762E2
2.689498521E1,8.821042480E2
2.692005410E1,8.821378174E2
2.694512962E1,8.822141113E2
2.697015192E1,8.821958008E2
2.699525051E1,8.821347656E2
2.702032725E1,8.821256104E2
2.704539992E1,8.821500244E2
2.707049656E1,8.821622314E2
2.709557017E1,8.821652832E2
2.712064032E1,8.821866455E2
2.714571637E1,8.822049561E2
2.717075409E1,8.821988525E2
2.719586066E1,8.821650391E2
2.722091429E1,8.821650391E2
2.724600552E1,8.822047119E2
2.727109561E1,8.822443848E2
2.729613089E1,8.822657471E2
2.732122187E1,8.822779541E2
2.734627318E1,8.822596436E2
2.737136571E1,8.822077637E2
2.739638581E1,8.822077637E2
2.742151020E1,8.822382812E2
2.744658263E1,8.822321777E2
2.747163545E1,8.822230225E2
2.749673022E1,8.822779541E2
2.752178356E1,8.823115234E2
2.754687654E1,8.822687988E2
2.757194653E1,8.822321777E2
2.759702128E1,8.822840576E2
2.762209631E1,8.823267822E2
2.764716805E1,8.822993164E2
2.767224349E1,8.822720947E2
2.769729594E1,8.822843018E2
2.772239148E1,8.822904053E2
2.774746549E1,8.822873535E2
2.777253589E1,8.823026123E2
2.779759001E1,8.823117676E2
2.782268156E1,8.822934570E2
2.784775724E1,8.822812500E2
2.787282748E1,8.823178711E2
2.789790336E1,8.823514404E2
2.792297880E1,8.823422852E2
2.794805156E1,8.823026123E2
2.797312492E1,8.822812500E2
2.799817672E1,8.822904053E2
2.802326950E1,8.823209229E2
2.804834453E1,8.823575439E2
2.807341798E1,8.823728027E2
2.809849643E1,8.823514404E2
2.812352528E1,8.823239746E2
2.814859929E1,8.823206787E2
2.817368934E1,8.823389893E2
2.819876425E1,8.823511963E2
2.822382228E1,8.823695068E2
2.824889731E1,8.823756104E2
2.827396848E1,8.823542480E2
2.829904200E1,8.823634033E2
2.832415150E1,8.824030762E2
2.834923968E1,8.824061279E2
2.837427667E1,8.823664551E2
2.839935406E1,8.823511963E2
2.842444740E1,8.823817139E2
2.844951910E1,8.824030762E2
2.847457566E1,8.823847656E2
2.849965037E1,8.823756104E2
2.852472369E1,8.823817139E2
2.854979189E1,8.823969727E2
2.857486725E1,8.824122314E2
2.859995986E1,8.824213867E2
2.862503526E1,8.824305420E2
2.865012181E1,8.824396973E2
2.867518366E1,8.824335938E2
2.870023497E1,8.824091797E2
2.872530882E1,8.823939209E2
2.875041608E1,8.824335938E2
2.877547789E1,8.824763184E2
2.880055138E1,8.824580078E2
2.882562702E1,8.823969727E2
2.885070010E1,8.824061279E2
2.887577037E1,8.824763184E2
2.890084508E1,8.825037842E2
2.892591442E1,8.824732666E2
2.895098994E1,8.824824219E2
2.897606050E1,8.825373535E2
2.900116690E1,8.825434570E2
2.902620515E1,8.825037842E2
2.905124698E1,8.824976807E2
2.907632511E1,8.825159912E2
2.910139513E1,8.825101318E2
2.912646939E1,8.825070801E2
2.915156355E1,8.825437012E2
2.917662939E1,8.825620117E2
2.920168261E1,8.825223389E2
2.922675431E1,8.824918213E2
2.925181201E1,8.824979248E2
2.927688545E1,8.825192871E2
2.930197278E1,8.825314941E2
2.932704419E1,8.825498047E2
2.935213904E1,8.825559082E2
2.937720919E1,8.825467529E2
2.940226375E1,8.825437012E2
2.942735429E1,8.825467529E2
2.945243103E1,8.825467529E2
2.947750370E1,8.825559082E2
2.950257638E1,8.825864258E2
2.952764486E1,8.825925293E2
2.955269812E1,8.825772705E2
2.957779163E1,8.825620117E2
2.960283912E1,8.825711670E2
2.962791207E1,8.825620117E2
2.965298328E1,8.825467529E2
2.967805583E1,8.825650635E2
2.970315056E1,8.826016846E2
2.972822299E1,8.826169434E2
2.975329249E1,8.825925293E2
2.977837086E1,8.825864258E2
2.980341175E1,8.826138916E2
2.982847942E1,8.826352539E2
2.985355633E1,8.826169434E2
2.987862607E1,8.825864258E2
2.990370041E1,8.825711670E2
2.992879432E1,8.825742188E2
2.995386521E1,8.825894775E2
2.997891249E1,8.826169434E2
3.000398260E1,8.826444092E2
3.002905600E1,8.826474609E2
3.005412876E1,8.826289062E2
3.007920294E1,8.826258545E2
3.010429840E1,8.826502686E2
3.012937852E1,8.826685791E2
3.015444464E1,8.826594238E2
3.017951691E1,8.826441650E2
3.020458791E1,8.826502686E2
3.022962531E1,8.826685791E2
3.025471206E1,8.826807861E2
3.027978347E1,8.826899414E2
3.030486078E1,8.826990967E2
3.032994623E1,8.826899414E2
3.035500100E1,8.826685791E2
3.038009312E1,8.826594238E2
3.040516690E1,8.826685791E2
3.043023871E1,8.826838379E2
3.045530760E1,8.826960449E2
3.048038211E1,8.827113037E2
3.050545315E1,8.827235107E2
3.053050389E1,8.827176514E2
3.055559532E1,8.827145996E2
3.058066588E1,8.827176514E2
3.060574063E1,8.827329102E2
3.063081375E1,8.827512207E2
3.065588374E1,8.827634277E2
3.068095865E1,8.827664795E2
3.070602856E1,8.827634277E2
3.073110273E1,8.827573242E2
3.075615380E1,8.827573242E2
3.078122774E1,8.827390137E2
3.080631844E1,8.827176514E2
3.083138826E1,8.827237549E2
3.085646484E1,8.827451172E2
3.088151721E1,8.827481689E2
3.090660152E1,8.827512207E2
3.093172632E1,8.827573242E2
3.095673185E1,8.827512207E2
3.098182479E1,8.827542725E2
3.100688346E1,8.827910767E2
3.103196769E1,8.828276978E2
3.105704037E1,8.828307495E2
3.108211153E1,8.828246460E2
3.110715414E1,8.828154907E2
3.113225993E1,8.827910767E2
3.115732984E1,8.827697144E2
3.118240251E1,8.827910767E2
3.120747514E1,8.828368530E2
3.123252653E1,8.828643188E2
3.125762171E1,8.828521118E2
3.128269219E1,8.828429565E2
3.130776445E1,8.828612671E2
3.133279798E1,8.828551636E2
3.135788620E1,8.828185425E2
3.138295622E1,8.827880249E2
3.140802756E1,8.828093872E2
3.143310019E1,8.828582153E2
3.145818141E1,8.828856812E2
3.148324391E1,8.828702393E2
3.150831463E1,8.828427734E2
3.153338567E1,8.828549805E2
3.155848300E1,8.828916016E2
3.158356011E1,8.829099121E2
3.160862611E1,8.829068604E2
3.163369996E1,8.828916016E2
3.165875616E1,8.828702393E2
3.168384287E1,8.828702393E2
3.170889475E1,8.829038086E2
3.173398671E1,8.829404297E2
3.175903554E1,8.829343262E2
3.178413308E1,8.828885498E2
3.180920249E1,8.828641357E2
3.183429030E1,8.828671875E2
3.185934682E1,8.828732910E2
3.188440615E1,8.828885498E2
3.190946881E1,8.829099121E2
3.193453847E1,8.829282227E2
3.195961013E1,8.829373779E2
3.198466445E1,8.829495850E2
3.200973538E1,8.829465332E2
3.203485208E1,8.829373779E2
3.205989566E1,8.829373779E2
3.208498709E1,8.829434814E2
3.211005520E1,8.829495850E2
3.213510676E1,8.829495850E2
3.216019664E1,8.829221191E2
3.218526561E1,8.829068604E2
3.221033800E1,8.829434814E2
3.223540884E1,8.829831543E2
3.226047932E1,8.829526367E2
3.228555028E1,8.829099121E2
3.231061929E1,8.829373779E2
3.233569136E1,8.829739990E2
3.236075939E1,8.829678955E2
3.238583243E1,8.829556885E2
3.241090319E1,8.829739990E2
3.243597395E1,8.829892578E2
3.246104947E1,8.829678955E2
3.248612316E1,8.829556885E2
3.251119763E1,8.829953613E2
3.253626880E1,8.830472412E2
3.256138252E1,8.830594482E2
3.258641146E1,8.830380859E2
3.261151119E1,8.830197754E2
3.263655172E1,8.830228271E2
3.266160461E1,8.830350342E2
3.268669438E1,8.830258789E2
3.271174756E1,8.829923096E2
3.273688709E1,8.829739990E2
3.276189356E1,8.829923096E2
3.278698613E1,8.830228271E2
3.281206002E1,8.830472412E2
3.283711088E1,8.830594482E2
3.286220228E1,8.830563965E2
3.288730319E1,8.830533447E2
3.291234546E1,8.830563965E2
3.293740150E1,8.830594482E2
3.296246619E1,8.830563965E2
3.298753789E1,8.830563965E2
3.301260963E1,8.830655518E2
3.303770082E1,8.830625000E2
3.306275742E1,8.830502930E2
3.308784376E1,8.830625000E2
3.311294121E1,8.831052246E2
3.313798382E1,8.831235352E2
3.316305714E1,8.830991211E2
3.318812579E1,8.830808105E2
3.321319602E1,8.830960693E2
3.323825494E1,8.831113281E2
3.326333774E1,8.831143799E2
3.328841050E1,8.831326904E2
3.331348032E1,8.831479492E2
3.333855165E1,8.831418457E2
3.336362571E1,8.831296387E2
3.338869618E1,8.831296387E2
3.341372992E1,8.831387939E2
3.343881268E1,8.831540527E2
3.346390407E1,8.831693115E2
3.348897939E1,8.831723633E2
3.351405259E1,8.831784668E2
3.353912478E1,8.831876221E2
3.356419432E1,8.831754150E2
3.358926532E1,8.831510010E2
3.361433633E1,8.831540527E2
3.363940355E1,8.831906738E2
3.366445518E1,8.832181396E2
3.368954515E1,8.832242432E2
3.371461591E1,8.832120361E2
3.373968736E1,8.831998291E2
3.376475731E1,8.832028809E2
3.378982620E1,8.832303467E2
3.381489891E1,8.832517090E2
3.383996772E1,8.832395020E2
3.386503926E1,8.832395020E2
3.389008865E1,8.832486572E2
3.391517748E1,8.832608643E2
3.394025028E1,8.832639160E2
3.396531721E1,8.832547607E2
3.399038883E1,8.832242432E2
3.401545763E1,8.832120361E2
3.404052538E1,8.832364502E2
3.406559781E1,8.832730713E2
3.409070336E1,8.832761230E2
3.411573815E1,8.832517090E2
3.414080920E1,8.832364502E2
3.416587699E1,8.832486572E2
3.419095007E1,8.832974854E2
3.421602124E1,8.833463135E2
3.424109273E1,8.833524170E2
3.426616252E1,8.833280029E2
3.429123197E1,8.832944336E2
3.431631425E1,8.832761230E2
3.434137781E1,8.832852783E2
3.436642851E1,8.833005371E2
3.439152324E1,8.832761230E2
3.441657609E1,8.832639160E2
3.444170976E1,8.832883301E2
3.446671973E1,8.833035889E2
3.449179733E1,8.832852783E2
3.451690634E1,8.832639160E2
3.454191594E1,8.832822266E2
3.456700342E1,8.833157959E2
3.459205893E1,8.833280029E2
3.461714686E1,8.833249512E2
3.464220285E1,8.833310547E2
3.466729066E1,8.833249512E2
3.469236215E1,8.833157959E2
3.471742070E1,8.833188477E2
3.474250656E1,8.833432617E2
3.476758412E1,8.833646240E2
3.479264987E1,8.833737793E2
3.481772088E1,8.833829346E2
3.484278102E1,8.833646240E2
3.486788645E1,8.833341064E2
3.489296087E1,8.833432617E2
3.491803171E1,8.833890381E2
3.494308205E1,8.833920898E2
3.496817429E1,8.833585205E2
3.499322483E1,8.833737793E2
3.501829632E1,8.834134521E2
3.504336627E1,8.834104004E2
3.506845628E1,8.833737793E2
3.509353009E1,8.833951416E2
3.511857851E1,8.834378662E2
3.514363397E1,8.834409180E2
3.516871950E1,8.834165039E2
3.519377236E1,8.834226074E2
3.521888312E1,8.834500732E2
3.524395258E1,8.834714355E2
3.526902757E1,8.834714355E2
3.529409622E1,8.834535522E2
3.531916401E1,8.834474487E2
3.534421576E1,8.834505005E2
3.536930638E1,8.834505005E2
3.539437861E1,8.834352417E2
3.541944733E1,8.834321899E2
3.544452155E1,8.834352417E2
3.546958894E1,8.834535522E2
3.549466397E1,8.834688110E2
3.551973530E1,8.834627075E2
3.554480846E1,8.834413452E2
3.556987589E1,8.834718628E2
3.559492817E1,8.835359497E2
3.562002058E1,8.835634155E2
3.564507279E1,8.835267944E2
3.567016597E1,8.834871216E2
3.569523571E1,8.834871216E2
3.572031009E1,8.835084839E2
3.574538395E1,8.835206909E2
3.577043335E1,8.835023804E2
3.579552327E1,8.834840698E2
3.582057409E1,8.834962769E2
3.584566650E1,8.835206909E2
3.587074857E1,8.835023804E2
3.589580741E1,8.834749146E2
3.592088061E1,8.834840698E2
3.594598067E1,8.835084839E2
3.597102266E1,8.835206909E2
3.599609078E1,8.835481567E2
3.602115967E1,8.835939331E2
3.604623112E1,8.835908813E2
3.607130355E1,8.835390015E2
3.609635539E1,8.835206909E2
3.612144638E1,8.835634155E2
3.614651644E1,8.835786743E2
3.617161105E1,8.835451050E2
3.619665972E1,8.835328979E2
3.622173316E1,8.835695190E2
3.624680392E1,8.835878296E2
3.627185108E1,8.835573120E2
3.629694451E1,8.835420532E2
3.632201543E1,8.835512085E2
3.634708200E1,8.835908813E2
3.637215414E1,8.836244507E2
3.639722983E1,8.836183472E2
3.642229343E1,8.835939331E2
3.644736606E1,8.835756226E2
3.647243222E1,8.835786743E2
3.649750482E1,8.836030884E2
3.652256015E1,8.836427612E2
3.654759071E1,8.836671753E2
3.657269439E1,8.836641235E2
3.659778289E1,8.836610718E2
3.662283510E1,8.836702271E2
3.664792625E1,8.836641235E2
3.667299843E1,8.836458130E2
3.669804864E1,8.836732788E2
3.672313788E1,8.837127075E2
3.674821259E1,8.837035522E2
3.677328347E1,8.836699829E2
3.679829820E1,8.836608276E2
3.682337030E1,8.836821899E2
3.684847471E1,8.837005005E2
3.687356635E1,8.837157593E2
3.689859988E1,8.837218628E2
3.692368797E1,8.837096558E2
3.694874299E1,8.836882935E2
3.697382852E1,8.836913452E2
3.699890196E1,8.837096558E2
3.702397309E1,8.837340698E2
3.704904235E1,8.837615356E2
3.707411665E1,8.837859497E2
3.709918956E1,8.838103638E2
3.712428454E1,8.837981567E2
3.714935208E1,8.837706909E2
3.717442325E1,8.837615356E2
3.719949059E1,8.837672119E2
3.722456440E1,8.837702637E2
3.724963276E1,8.837702637E2
3.727470389E1,8.837611084E2
3.729973754E1,8.837366943E2
3.732484614E1,8.837244873E2
3.734989750E1,8.837427979E2
3.737498604E1,8.837672119E2
3.740005920E1,8.837519531E2
3.742510974E1,8.837305908E2
3.745020040E1,8.837641602E2
3.747523437E1,8.837885742E2
3.750034306E1,8.837702637E2
3.752541536E1,8.837489014E2
3.755048210E1,8.837611084E2
3.757556213E1,8.837733154E2
3.760062655E1,8.837794189E2
3.762567619E1,8.837855225E2
3.765074479E1,8.837946777E2
3.767583846E1,8.837827148E2
3.770091024E1,8.837766113E2
3.772594104E1,8.837857666E2
3.775103044E1,8.837949219E2
3.777609083E1,8.838193359E2
3.780117005E1,8.838468018E2
3.782624293E1,8.838468018E2
3.785131499E1,8.838284912E2
3.787638538E1,8.838223877E2
3.790148487E1,8.838345947E2
3.792655311E1,8.838437500E2
3.795162452E1,8.838345947E2
3.797669740E1,8.838345947E2
3.800174212E1,8.838498535E2
3.802679986E1,8.838742676E2
3.805188722E1,8.838925781E2
3.807695591E1,8.838956299E2
3.810202512E1,8.838925781E2
3.812709222E1,8.838925781E2
3.815214955E1,8.838960571E2
3.817723704E1,8.838869019E2
3.820232985E1,8.838716431E2
3.822736533E1,8.838746948E2
3.825243508E1,8.839082642E2
3.827750746E1,8.839204712E2
3.830258006E1,8.839235229E2
3.832768548E1,8.839387817E2
3.835275763E1,8.839418335E2
3.837782754E1,8.839326782E2
3.840287677E1,8.839631958E2
3.842796979E1,8.840089722E2
3.845303872E1,8.839998169E2
3.847811115E1,8.839540405E2
3.850318142E1,8.839509888E2
3.852823981E1,8.839784546E2
3.855332164E1,8.839754028E2
3.857838874E1,8.839845581E2
3.860345897E1,8.839937134E2
3.862854601E1,8.839841309E2
3.865357404E1,8.839810791E2
3.867865095E1,8.840085449E2
3.870373330E1,8.840115967E2
3.872880492E1,8.839719238E2
3.875387552E1,8.839505615E2
3.877892691E1,8.839963379E2
3.880405171E1,8.840451660E2
3.882908548E1,8.840421143E2
3.885413244E1,8.840451660E2
3.887921687E1,8.840573730E2
3.890429276E1,8.840817871E2
3.892935054E1,8.840848389E2
3.895443518E1,8.840848389E2
3.897948518E1,8.840817871E2
3.900457710E1,8.840787354E2
3.902964465E1,8.840634766E2
3.905471618E1,8.840604248E2
3.907978324E1,8.840665283E2
3.910485388E1,8.840787354E2
3.912992069E1,8.840848389E2
3.915498511E1,8.840817871E2
3.918005623E1,8.841031494E2
3.920512492E1,8.841184082E2
3.923015149E1,8.841275635E2
3.925530815E1,8.841245117E2
3.928031600E1,8.841306152E2
3.930540638E1,8.841428223E2
3.933045724E1,8.841428223E2
3.935552780E1,8.841397705E2
3.938059778E1,8.841519775E2
3.940568543E1,8.841550293E2
3.943074626E1,8.841397705E2
3.945582866E1,8.841458740E2
3.948088066E1,8.841702881E2
3.950594854E1,8.841855469E2
3.953101706E1,8.841641846E2
3.955609319E1,8.841794434E2
3.958116204E1,8.842258911E2
3.960622840E1,8.842197876E2
3.963130348E1,8.841831665E2
3.965637497E1,8.841862183E2
3.968147116E1,8.842197876E2
3.970654363E1,8.842258911E2
3.973161618E1,8.842289429E2
3.975668646E1,8.842533569E2
3.978175819E1,8.842716675E2
3.980680963E1,8.842625122E2
3.983187994E1,8.842655640E2
3.985695196E1,8.842655640E2
3.988204421E1,8.842564087E2
3.990712746E1,8.842564087E2
3.993218227E1,8.842594604E2
3.995725706E1,8.842594604E2
3.998232574E1,8.842808228E2
4.000740041E1,8.843265991E2
4.003245009E1,8.843327026E2
4.005756915E1,8.843047485E2
4.008262738E1,8.842803345E2
4.010768248E1,8.842955933E2
4.013273350E1,8.843139038E2
4.015780573E1,8.843169556E2
4.018288154E1,8.843108521E2
4.020795189E1,8.843139038E2
4.023301817E1,8.843169556E2
4.025810733E1,8.843230591E2
4.028314102E1,8.843169556E2
